GeneID,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
107986882,4.043695485,1.097640224,0.430870423,2.547494942,0.010849943,0.055164768
105379329,1.097879855,0.539949221,0.653553013,0.826175094,0.408704775,0.619022776
4741,16647.50454,0.545061886,0.209835361,2.597569278,0.009388618,0.049810331
112268023,9.391877928,-0.350730504,0.301344845,-1.163884201,0.244470943,0.454006792
4747,23989.47333,0.53579697,0.217924971,2.458630448,0.01394681,0.066524312
102465506,2.32818504,0.29317475,0.340301359,0.861515071,0.388954424,0.601824153
105379330,0.359220478,-0.312172465,1.253121366,-0.249115907,0.803271125,NA
80005,1846.653802,0.09347565,0.290407019,0.321878067,0.74754507,0.864350765
102465527,0.055286782,0.290054468,3.064639587,0.09464554,0.924596377,NA
105379331,0.242935098,-0.673278145,1.49550341,-0.450201678,0.652565026,NA
2796,107.3062984,-0.822045225,0.162435449,-5.060750176,4.18E-07,2.76E-05
54793,573.7505598,-0.269387056,0.094022868,-2.865122728,0.004168477,0.028220809
157313,4.717531767,-0.584867487,0.356946046,-1.638531914,0.101310782,0.258826773
107986933,0.163912552,0.324896893,1.785303889,0.181984084,0.855595216,NA
105379333,0,NA,NA,NA,NA,NA
105379332,0.852671346,-0.084547157,0.809462228,-0.104448551,0.916813395,0.958283644
64641,7.85465622,-0.869323673,0.251262074,-3.459828459,0.00054052,0.006338536
102723395,0.79161412,2.016683991,1.094985621,1.841744724,0.065512499,0.194977845
105379335,2.148982876,1.381884823,0.503198672,2.746201255,0.006028977,0.036381608
105379336,2.173601231,0.260412739,0.464048576,0.561175603,0.574677833,0.750462512
5520,1855.597135,-0.07703139,0.08629996,-0.892600523,0.372071139,0.585522592
157489,80.77359001,-0.002785653,0.119643237,-0.023282997,0.981424534,0.991482721
665,5454.839855,0.018951611,0.109732194,0.172707844,0.862881078,0.930434334
105379337,10.54866335,-0.391222655,0.252917295,-1.546840264,0.121901769,0.292610471
10687,14050.05851,0.182756057,0.170689769,1.070691334,0.284308241,0.498667759
1808,27578.14197,0.29888939,0.086787511,3.443921682,0.000573342,0.006651552
148,594.6976445,-0.190783299,0.127799142,-1.492837088,0.135479837,0.312988089
105379339,0.113369174,-0.345896779,2.639508116,-0.131045924,0.895738979,NA
100313884,0,NA,NA,NA,NA,NA
105379340,1.176719864,1.366101944,0.639309102,2.136841067,0.032610921,0.121145643
81551,5710.814178,0.383808109,0.166743905,2.301781934,0.021347473,0.090186543
23087,613.0861741,0.199352638,0.080131139,2.487829822,0.012852522,0.062591925
2185,9152.598855,0.080991282,0.142413214,0.568706229,0.56955552,0.746633459
102465507,0.370849512,1.005685277,0.849963929,1.183209362,0.236726184,NA
1135,179.6638088,0.552076429,0.284815027,1.938368335,0.052578301,0.167932208
2053,468.7802709,-0.040147736,0.118834575,-0.33784558,0.73547956,0.857349355
1191,100671.4865,-0.370844469,0.144466084,-2.567000219,0.010258255,0.053017179
102465508,28.38508491,-0.019338835,0.206168007,-0.093801339,0.925266968,0.962493299
51435,3326.987032,0.051078696,0.137605573,0.371196419,0.71049124,0.841751768
100500871,0.993422311,-0.272525411,0.57995819,-0.469905272,0.638422698,0.795358534
100500858,0.918503663,-0.099151064,0.600086545,-0.165227941,0.868764574,0.933432682
55246,1252.518712,-0.077524209,0.091140281,-0.850603145,0.394989842,0.607373089
107986934,47.40710727,0.088364575,0.157850882,0.559797793,0.575617369,0.750979231
157570,6.02418657,0.044699655,0.282492854,0.158232869,0.874273305,0.936384534
55872,3.495629469,-0.055064336,0.488465689,-0.112729179,0.910245267,0.954887021
286133,150.1176472,-3.043817692,0.408055387,-7.459324852,8.70E-14,6.01E-11
100422828,0,NA,NA,NA,NA,NA
105379342,0.431824446,-1.98305775,1.406400937,-1.410023058,0.158532874,NA
389643,1.937174129,-0.245075835,0.527561383,-0.464544682,0.642257555,0.798073674
55140,1308.088905,0.030940753,0.060581878,0.510726221,0.609542778,0.774968914
105379343,1.092579249,-0.318813808,0.620239212,-0.514017497,0.607239757,0.773276311
5368,139.9977302,0.172955988,0.29749852,0.581367558,0.560992757,0.740491899
55893,1294.246575,-0.302264272,0.092899305,-3.253676341,0.00113922,0.011030611
157574,207.9364709,0.46296673,0.154746738,2.991770522,0.002773647,0.020942963
7976,2399.529846,-0.108479336,0.140106465,-0.774263598,0.438774926,0.643855987
100422903,0.009659752,0.113397685,3.225584499,0.035155701,0.971955586,NA
2137,2667.316609,0.245867059,0.08103811,3.033968316,0.002413598,0.018915335
101929402,18.93495265,1.048531344,0.25733514,4.074575069,4.61E-05,0.00102462
55756,317.787583,0.085980993,0.074242211,1.158114651,0.246817252,0.456717136
79618,1944.763718,0.002272739,0.138433649,0.01641753,0.986901295,0.993955397
105379346,9.025052244,-1.883928249,0.429334084,-4.388023964,1.14E-05,0.000363938
23303,1753.264655,0.543032387,0.208956894,2.598777077,0.009355651,0.049661442
1846,283.0890089,0.573869109,0.298935404,1.919709416,0.054894614,0.173111533
105379349,0.06753158,0.290052383,3.225584499,0.089922426,0.92834886,NA
107986883,0,NA,NA,NA,NA,NA
105379350,0.265694562,-1.019661452,1.044225606,-0.976476201,0.328828536,NA
107986935,0.459732465,-0.084628839,0.855061092,-0.098974026,0.921158893,0.96045063
105379351,0,NA,NA,NA,NA,NA
105379352,0,NA,NA,NA,NA,NA
619351,0.047920993,0.231167484,3.225584499,0.071666851,0.942867037,NA
101929450,0.425949827,-1.193468394,0.882386998,-1.352545308,0.176200935,NA
101929470,0.345568909,-0.732313682,1.124962729,-0.650967062,0.515067749,NA
107986884,0.031028674,-0.234021088,3.225584499,-0.072551529,0.942162999,NA
105379354,0.047769176,-0.175136189,3.225584499,-0.054295954,0.956699373,NA
286135,0.01935984,0.172282584,3.225584499,0.053411276,0.957404221,NA
100422876,0,NA,NA,NA,NA,NA
51669,18610.27735,-0.066364078,0.110982967,-0.597966335,0.549862396,0.732506973
23484,1694.544389,-0.121362453,0.075992782,-1.597026057,0.110259899,0.27379346
619373,6.280407333,0.15288921,0.279301263,0.547398921,0.584104696,0.757046329
10671,1384.26183,-0.042759367,0.086880838,-0.492161079,0.622605476,0.783431564
100128750,11.28546154,-0.104604893,0.339505219,-0.308109822,0.757998768,0.870288299
11030,321.7775819,-0.427670986,0.27543409,-1.552716243,0.12049094,0.290463085
112268025,4.223472006,0.507336269,0.674832399,0.751795957,0.452173774,0.655354319
112268024,26.74540418,-0.16039772,0.265822825,-0.603400857,0.546242052,0.729539275
2961,497.4569995,-0.413756044,0.082751177,-5.000001945,5.73E-07,3.57E-05
100507341,94.80678641,-0.02953172,0.215633706,-0.136953174,0.891067808,0.945157763
2936,1223.629277,0.037421004,0.067938743,0.550805063,0.581767313,0.755434764
7993,327.4871966,0.048028796,0.091103662,0.527188423,0.598062747,0.766800599
105379356,1.870021059,-0.07174407,0.45878849,-0.156377224,0.875735689,0.937276874
105379355,4.25843197,0.20278467,0.296509266,0.683906688,0.494034091,0.688609878
5516,7073.733712,-0.193493082,0.084610034,-2.286881041,0.022202768,0.092704258
56154,74.15452443,-0.871250692,0.219768361,-3.964404564,7.36E-05,0.001436784
105379357,0.024398109,0.172282584,3.225584499,0.053411276,0.957404221,NA
29942,457.2911547,-0.476226807,0.10867722,-4.382029699,1.18E-05,0.000372137
7486,420.760497,-0.147401652,0.089059559,-1.655090751,0.097906091,0.253000396
105379358,1.009912072,-0.58173242,0.668666105,-0.869989394,0.3843062,0.597337814
101929492,0.136311115,0.036451346,2.286285913,0.015943476,0.987279485,NA
105379360,0.013824959,0.113397685,3.225584499,0.035155701,0.971955586,NA
3084,347.5418527,0.653318203,0.181927962,3.591081848,0.000329308,0.004411684
107986936,0.968642916,1.117243353,0.661098728,1.689979585,0.09103186,0.241205175
100856811,0.43067968,0.251917342,0.981005651,0.256794996,0.797337033,NA
105379361,4.093630292,0.53022682,0.369991849,1.43307703,0.151835825,0.336435696
100874286,0.116154231,-0.167858424,2.358528972,-0.071170813,0.943261811,NA
105379362,52.41620176,-0.755947511,0.151000869,-5.006246106,5.55E-07,3.47E-05
84750,152.3012888,-0.137692115,0.167474146,-0.822169379,0.410980504,0.620547418
84549,442.1008949,0.037100282,0.067543518,0.549279688,0.582813525,0.756146981
80185,241.8989074,-0.143694909,0.062832041,-2.286968682,0.022197651,0.092695634
692084,0.277080046,-0.100508927,1.212975364,-0.082861474,0.933961688,NA
79845,64.07482726,-0.28027929,0.270483265,-1.036216754,0.300101032,0.514865599
78986,2254.191671,-0.128867724,0.096506391,-1.335328386,0.181768892,0.378408086
105379363,0.133897604,-0.227911416,1.855590214,-0.122824218,0.902246297,NA
105379364,9.421607591,-0.723394061,0.290403652,-2.490995057,0.012738589,0.062226575
105379366,0.02709911,0.172282584,3.225584499,0.053411276,0.957404221,NA
105379365,3.373140828,-0.241431763,0.410760726,-0.587767397,0.556688431,0.737333098
103689844,0.013757262,-0.089754151,3.225584499,-0.027825701,0.977801167,NA
105379368,0,NA,NA,NA,NA,NA
105379369,0.028715678,-0.030869252,3.225584499,-0.009570127,0.99236426,NA
137970,1062.171757,-0.027924253,0.198567439,-0.140628561,0.888163384,0.943185081
101929550,9.647611752,-0.792160328,0.329637742,-2.403123876,0.01625568,0.07431727
112268026,1.678256818,0.281136132,0.583924443,0.481459777,0.630189761,0.789107179
105379370,4.826995186,0.512650452,0.411829054,1.244813709,0.213200236,0.416690823
105379371,0.985446113,1.362682156,0.706898374,1.92769174,0.05389348,0.171036087
157855,0.42135432,0.667791402,1.375960495,0.485327453,0.627444085,NA
105379375,0.068546025,0.145792259,2.578054843,0.056551264,0.954902658,NA
105379376,0,NA,NA,NA,NA,NA
105379377,0.407095497,0.582876453,1.196355188,0.487210202,0.626109376,NA
100507403,6.285772108,-0.763858475,0.445717291,-1.713773483,0.086570335,0.233064642
100507420,36.82956551,-0.046295646,0.189536733,-0.244256855,0.807031896,0.898892482
105379379,0.289448763,-0.992860267,1.107161266,-0.896762105,0.369845873,NA
105379378,0.014234149,0.113397685,3.225584499,0.035155701,0.971955586,NA
105379380,0.160649285,-1.267288202,2.503758227,-0.506154384,0.612748275,NA
80139,695.3818507,-0.143919556,0.140353326,-1.025408941,0.305170271,0.519914688
101929622,1.374427973,-0.250783038,0.736365562,-0.340568667,0.733428321,0.856045968
102723701,31.01462699,-0.187153179,0.141161275,-1.325811059,0.184902289,0.382463744
11160,1157.496462,-0.174635398,0.116460333,-1.499526868,0.133737004,0.310232649
728024,91.01608547,-0.249511019,0.122657654,-2.034206682,0.041930761,0.144545524
11212,1845.938223,-0.058702781,0.052390866,-1.120477388,0.262510383,0.474183395
105379381,13.58051055,-0.768507303,0.251118941,-3.060331887,0.002210918,0.017837638
25960,695.2995786,0.078322894,0.12053984,0.649767695,0.515842289,0.705943254
55290,426.2466537,-0.044367017,0.07487453,-0.592551533,0.553481323,0.735473107
80223,216.6852058,-0.567566279,0.149909481,-3.78605992,0.000153055,0.002489516
137362,0.747925352,-1.350224419,0.630478047,-2.141588317,0.032226625,0.120188261
155,7.621915925,-0.163800439,0.326067765,-0.502350913,0.615420702,0.778816197
1978,94.80020712,-0.46094849,0.17216025,-2.67743855,0.007418746,0.042173188
9070,1701.829353,0.019010548,0.068229652,0.278625895,0.780531938,0.883759359
6770,245.1729041,0.078413941,0.156847996,0.49993588,0.617120227,0.77981206
105379382,75.81514991,-0.623456186,0.173628651,-3.590744857,0.000329734,0.004415446
27257,663.2936488,-0.261335786,0.078942383,-3.310462338,0.00093142,0.009553942
9530,2213.269758,-0.026878126,0.112663859,-0.238569191,0.811439657,0.901487533
23259,3555.396183,0.296311253,0.124452007,2.380927884,0.017269092,0.0774471
84513,1542.264608,-0.092013127,0.057962011,-1.587472989,0.11240556,0.277509692
54904,3588.879105,-0.108501654,0.084621677,-1.282196918,0.199773577,0.400337711
137994,255.8655676,-0.100144574,0.076649122,-1.306532566,0.191371512,0.390348551
102723716,26.75112128,-0.23606115,0.158251499,-1.491683502,0.135782136,0.313376713
2260,2273.806491,-0.072253362,0.151587992,-0.476643043,0.633616327,0.791831468
389649,5.598328827,0.186583457,0.315089788,0.592159643,0.553743691,0.735658078
105379383,29.8209011,0.736162442,0.225323271,3.267138975,0.001086403,0.010644721
105379384,0.737974729,0.00335337,0.710638627,0.004718812,0.996234947,0.998340562
286140,35.32037414,0.108945507,0.272459105,0.399860035,0.689259609,0.828099545
6867,7353.568598,-0.180548679,0.088442353,-2.041427798,0.041208324,0.142881857
59339,1429.023133,-0.186625026,0.128885203,-1.447994202,0.147618672,0.330113029
203100,1.915488042,-1.421602038,0.477538807,-2.976935101,0.002911456,0.021660551
83877,1227.158182,-0.095833402,0.090645766,-1.057229768,0.290406737,0.50465102
8754,1453.392843,-0.207489737,0.119168063,-1.741152213,0.081656901,0.224530614
109616979,0.052798017,0.086901963,3.097873668,0.028052133,0.977620572,NA
203102,81.03306157,-0.065428349,0.117486185,-0.556902492,0.577594052,0.752436715
255926,1.305688789,-1.410356633,0.551668931,-2.55652721,0.01057228,0.05409703
1587,0.033750069,-0.030869252,3.225584499,-0.009570127,0.99236426,NA
100130964,0.129320492,0.445028742,2.070160933,0.214973017,0.829788356,NA
8749,0.335072866,-0.709962562,1.543072528,-0.46009669,0.64544682,NA
2515,0.374381745,-2.374555238,1.696945125,-1.399311741,0.16171952,NA
3620,0.640279596,-0.956587026,0.691835143,-1.382680594,0.166762825,0.357328936
169355,0.622625849,-0.000871566,0.93685291,-0.000930312,0.999257718,0.99964374
105379385,0.386777288,0.294225646,1.063564285,0.276641149,0.782055665,NA
105379386,0.094493356,-0.551947815,2.426724549,-0.227445597,0.820077268,NA
56892,337.9537961,-0.307225595,0.191404018,-1.605115699,0.108468345,0.27084995
112543493,0.113629804,0.120677345,2.350077888,0.05135036,0.95904634,NA
105379388,0.176308489,-0.466300201,1.99443267,-0.233800924,0.815139532,NA
79698,921.4482256,0.074060764,0.21834891,0.339185408,0.734470061,0.856698466
107986938,0.31598763,0.45072364,0.916700773,0.491680222,0.622945422,NA
105379389,0.194811161,-1.396991782,1.983013679,-0.704479146,0.481134433,NA
105379390,0.386180971,1.118132215,1.136187986,0.984108465,0.325062185,NA
105379771,0.038796887,-0.378288025,3.225584499,-0.117277357,0.906640268,NA
6422,865.1484769,0.319582177,0.256746566,1.244737883,0.213228116,0.416691734
100847068,0.095178791,-0.669788884,3.225517608,-0.207653148,0.835499803,NA
109616980,0,NA,NA,NA,NA,NA
105379391,0.01935984,0.172282584,3.225584499,0.053411276,0.957404221,NA
51125,3066.455937,-0.0373198,0.152338757,-0.244979023,0.806472674,0.898624279
84296,49.49882907,0.273702904,0.221922006,1.233329261,0.217452945,0.421693278
102723729,3.991979086,0.387117356,0.289515671,1.337120562,0.181183286,0.377722629
137964,2270.574574,-0.040676052,0.088360636,-0.460341327,0.645271242,0.799958927
157848,42.66430889,0.178498113,0.228153344,0.782360278,0.434002871,0.640100815
286,832.1224909,0.259814582,0.184727623,1.406473912,0.159583446,0.347284302
619554,1.065586681,2.108542262,0.737478926,2.859122053,0.004248153,0.028524727
102465696,1.065586681,2.108542262,0.737478926,2.859122053,0.004248153,0.028524727
105379392,0.270414137,-0.351606881,1.42974271,-0.245923185,0.805741696,NA
7994,1437.467679,-0.183210835,0.122606331,-1.49430159,0.13509681,0.312477632
105379393,3.228921483,-0.030843525,0.384945761,-0.08012434,0.936138365,0.968420322
107986939,9.822979081,-0.292000978,0.182045139,-1.604003156,0.108713357,0.271301681
10947,2594.750198,0.24287949,0.135349852,1.794457006,0.072740255,0.208523437
5327,531.6861541,0.017733775,0.145120031,0.122200742,0.902740039,0.95113577
101929897,0.260460853,-0.324118704,1.290994941,-0.251061173,0.801766814,NA
3551,963.5673434,-0.205412319,0.116152048,-1.768477801,0.07698106,0.216691377
105379395,9.481718134,-0.270012347,0.255375267,-1.057315968,0.290367408,0.50465102
5423,684.6963028,-0.046401735,0.141849301,-0.327119944,0.743577168,0.862391411
27121,10.01084157,-0.268335993,0.297113532,-0.903142955,0.366450029,0.58066036
7419,4747.893607,-0.010933537,0.091133227,-0.11997311,0.904504449,0.951674742
6575,2442.074518,-0.044752557,0.088526614,-0.505526591,0.613189027,0.777268894
114926,881.2010608,-0.168017479,0.103402152,-1.624893435,0.104185267,0.263797097
105379396,3.815962347,0.187140501,0.397904151,0.470315529,0.638129604,0.795212964
1142,21.59963942,0.880565746,0.3238257,2.719258373,0.006542848,0.038458693
8973,16.5419122,0.538492908,0.381010189,1.413329418,0.157558888,0.344482209
55145,312.3448839,-0.488243001,0.101005397,-4.83383084,1.34E-06,6.74E-05
81790,1380.87305,0.056560867,0.081011394,0.698184093,0.485062073,0.681500325
100616115,1.298373131,0.893751621,0.472131566,1.89301391,0.05835602,0.179990793
84376,1770.171876,-0.028551237,0.090153278,-0.31669661,0.751473822,0.866617854
2339,1636.25959,-0.007034828,0.103554122,-0.067933832,0.945838307,0.973554359
84197,31.30800552,0.443753013,0.214527168,2.068516627,0.038591469,0.136455625
138050,1990.237384,0.330610743,0.084190738,3.926925329,8.60E-05,0.001620706
340441,0.066336862,0.451575149,3.225564083,0.139998815,0.888660927,NA
105379397,0.20766516,0.658118848,1.435733827,0.458384999,0.646675867,NA
389652,0.278440767,0.47623761,1.30591019,0.364678684,0.715351272,NA
105375811,0.046159527,0.231167484,3.225584499,0.071666851,0.942867037,NA
105375812,0.0686185,0.409239207,3.225571505,0.126873395,0.899040604,NA
497634,0.029625043,-0.234021088,3.225584499,-0.072551529,0.942162999,NA
105375813,0,NA,NA,NA,NA,NA
105375814,0.033686918,-0.030869252,3.225584499,-0.009570127,0.99236426,NA
105375815,0.137768497,0.180643686,1.846522539,0.097829126,0.922067979,NA
105375816,0.466602555,0.42678002,0.841518913,0.5071544,0.612046487,0.776630631
105375817,0.156906714,0.361428976,1.842665681,0.196144629,0.844496966,NA
107986885,0.151927055,0.445077288,2.244892297,0.198262201,0.842839924,NA
100287846,573.0375883,-0.149552129,0.097765838,-1.529697193,0.126091699,0.299355182
100996586,0.042503253,0.231167484,3.225584499,0.071666851,0.942867037,NA
23514,1782.674822,-0.17086452,0.066051844,-2.586824359,0.009686495,0.050884246
107986940,0.818283736,-0.867316338,0.70065367,-1.237867401,0.215765231,0.419706197
1052,1166.441729,-1.231245331,0.250254099,-4.919980675,8.66E-07,4.81E-05
5591,3335.81283,-0.110038643,0.094853259,-1.160093428,0.24601077,0.455779953
105375818,0.260327256,0.948779865,1.287643345,0.736834364,0.461223083,NA
4173,1033.074436,0.213492606,0.106406606,2.006384882,0.0448152,0.151161749
105375819,0.334659216,0.222138693,1.107610974,0.200556602,0.841045295,NA
7336,4199.52191,0.108859685,0.138041687,0.788600079,0.430345785,0.636965429
107986941,0.159054851,0.622337023,1.854124824,0.335650014,0.737134804,NA
105375820,0.006511796,0.113397685,3.225584499,0.035155701,0.971955586,NA
105375821,0.22456893,0.339251631,1.617765604,0.209703823,0.833898842,NA
105375822,0.296591468,-0.037967489,1.313187935,-0.028912457,0.976934411,NA
112268027,3.944469543,-0.272260703,0.353115523,-0.771024454,0.440692437,0.645270308
101929268,1.688298579,0.405526571,0.485795332,0.834768358,0.403848145,0.614777206
105375823,0.197350238,-0.285783352,1.399337607,-0.204227594,0.838175649,NA
101929217,0.15938325,-0.750124319,2.061454794,-0.363881042,0.715946842,NA
79645,143.5864562,-0.449459995,0.231126681,-1.944647816,0.05181738,0.166287367
105375825,19.94753369,-0.616347688,0.288522737,-2.136218774,0.032661586,0.121215296
6591,72.13980004,-0.786914734,0.209841616,-3.750041338,0.000176805,0.002767674
107986942,3.190260502,0.354096682,0.381716525,0.92764305,0.353592759,0.567152108
492307,4.650008324,-1.667001822,0.694948522,-2.398741447,0.016451526,0.074942006
105375826,0.30423926,-0.172189469,0.961517203,-0.179081007,0.857874095,NA
100507464,0,NA,NA,NA,NA,NA
54212,827.6674346,0.099250464,0.157195143,0.631383782,0.527789618,0.715829159
105375829,1.994733994,0.217997244,0.46273558,0.47110543,0.637565448,0.79477265
105375828,0.040382274,-0.175136189,3.225584499,-0.054295954,0.956699373,NA
105375830,0,NA,NA,NA,NA,NA
105375831,0,NA,NA,NA,NA,NA
137902,33.38717718,0.348999599,0.163775493,2.130963512,0.033092148,0.122320174
105375833,0.956629439,-0.523503198,0.739897328,-0.707534921,0.479234119,0.677271267
115294,1673.041791,-0.358032461,0.086559645,-4.136251512,3.53E-05,0.000843928
102724330,142.4546083,0.316253276,0.108893622,2.904240567,0.003681452,0.025719972
9705,1510.448003,0.4912803,0.336467084,1.460113998,0.144258746,0.325290958
101929341,0.478566698,1.100901061,0.908352789,1.211975209,0.22552187,0.431991963
389658,3.173016201,-0.303906194,0.45263332,-0.671418079,0.501954231,0.694791916
9821,5797.997071,-0.153854408,0.129092633,-1.191814004,0.233334184,0.441438897
105375835,5.657061566,-0.082453606,0.3114212,-0.264765553,0.791190075,0.889631455
107986943,0.032633659,-0.234021088,3.225584499,-0.072551529,0.942162999,NA
2831,69.06582775,-0.471444401,0.342029406,-1.378373882,0.168087883,0.359281198
105375836,2.78000383,0.607513967,0.36707915,1.65499448,0.097925618,0.25300782
4986,202.1939113,0.192974243,0.184296901,1.04708349,0.295061073,0.509653073
100507516,72.05862708,-0.484680382,0.238836098,-2.029343075,0.042423359,0.145648738
51606,5533.58615,-0.095861933,0.13096216,-0.73198192,0.464179603,0.66559294
8601,596.0554725,-0.002219321,0.179494543,-0.012364281,0.990134983,0.995120009
6917,2040.802198,-0.254864036,0.085097625,-2.994960623,0.002744803,0.02078716
105375839,2.154330141,-0.749982745,0.408047595,-1.837978596,0.066065559,0.19604125
10434,677.6089162,-0.252754359,0.137858783,-1.833429499,0.066738724,0.197300662
29088,1073.858816,0.146833463,0.094264915,1.557668223,0.119311917,0.288421775
26766,0.013359857,-0.089754151,3.225584499,-0.027825701,0.977801167,NA
105375840,4.167932354,-0.103968088,0.327457462,-0.317501051,0.750863442,0.866289851
105375841,1.200366252,-0.896377718,0.622961272,-1.438897985,0.150179429,0.334038276
64321,76.14116046,-0.073447869,0.170350681,-0.431156884,0.666354302,0.813340253
100129098,2.343827397,-0.169193073,0.454876731,-0.371953679,0.709927338,0.841432971
6101,1.290051406,0.898996473,0.595478982,1.509703114,0.131119196,0.30641997
107984125,4.455004927,-0.467423051,0.354671843,-1.317902902,0.187536154,0.385546708
105375842,1.494777641,-0.106015631,0.541213814,-0.195884932,0.844700231,0.92076386
107986944,0.02601896,-0.234021088,3.225584499,-0.072551529,0.942162999,NA
107986886,0.044491427,-0.175136189,3.225584499,-0.054295954,0.956699373,NA
107986887,0.04532945,0.231167484,3.225584499,0.071666851,0.942867037,NA
114786,721.0249603,0.316168965,0.190127796,1.662928677,0.096326713,0.250260013
105375844,1.472643972,0.221180462,0.519999006,0.425347856,0.670583112,0.816207114
100133234,2.212535684,2.087019669,0.577686794,3.612718327,0.000303004,0.004147057
105375843,0.364753999,1.514309371,1.219445033,1.241802074,0.214309597,NA
105375845,0,NA,NA,NA,NA,NA
105375846,13.68380996,-0.681028732,0.209672732,-3.248055796,0.001161965,0.011188499
137695,457.0784116,-0.041535762,0.095997349,-0.432676136,0.665250069,0.812776455
96764,366.6645667,-0.172121697,0.070309233,-2.448066769,0.014362504,0.067836206
4067,339.1716751,-0.421300259,0.20357208,-2.069538511,0.038495581,0.136260846
109617001,0.013023593,0.172282584,3.225584499,0.053411276,0.957404221,NA
6224,7734.574176,-0.291298169,0.117536807,-2.478357006,0.013198901,0.063940592
26795,14.91964285,-0.366906166,0.201478316,-1.821070243,0.06859618,0.2010831
105375847,0.133218407,-0.434114482,2.055713154,-0.211174638,0.832751,NA
4342,0.818533061,0.292987336,0.70874824,0.413387039,0.679323069,0.821722761
5324,159.6082113,0.312870178,0.143542417,2.17963571,0.029284476,0.112572949
79145,920.2353685,0.097037756,0.096875052,1.001679517,0.316498402,0.530768212
195814,269.0944918,-0.051759163,0.195527461,-0.264715569,0.791228583,0.889638059
442388,0.013757262,-0.089754151,3.225584499,-0.027825701,0.977801167,NA
105375849,0.044351548,0.028015647,3.225584499,0.008685448,0.993070102,NA
5179,135.9386728,0.372747091,0.322845274,1.154568832,0.248267036,0.45849288
101929415,13.57746874,0.310173944,0.287913634,1.077315929,0.281339149,0.49559678
101929398,0.429719659,-1.11085624,1.094266991,-1.015160147,0.310029494,NA
100507632,0.579441182,-0.894266723,0.886584173,-1.008665336,0.313135161,0.527458629
105375850,0.085404891,0.409239207,3.225571505,0.126873395,0.899040604,NA
105375851,0.474278704,-0.596094641,1.467199846,-0.406280469,0.684536535,0.825257234
105375852,0.390160265,0.269136899,1.306556627,0.205989464,0.836799142,NA
54928,3329.280491,0.116056162,0.076076766,1.525513873,0.127130976,0.300579092
100507651,13.76629059,0.117542077,0.279601375,0.420391628,0.674199383,0.818805422
286177,0.115662351,-0.22790808,2.10543223,-0.108247645,0.913799252,NA
26138,2.453851591,0.088978957,0.652568171,0.136351972,0.89154304,0.945469398
101929488,0.105740446,0.385054865,2.400519806,0.160404786,0.87256222,NA
107986888,1.194216682,-0.747406213,0.659058255,-1.13405182,0.256772812,0.467845114
105375855,0.220416431,0.094359512,1.406050792,0.067109604,0.946494448,NA
286178,11.34550832,-1.449779913,0.297278257,-4.876844774,1.08E-06,5.65E-05
105375856,0.193327456,0.627294132,1.379357804,0.454772598,0.649272846,NA
100505477,0.423622512,-1.358556266,1.265800487,-1.073278356,0.283146243,NA
90362,900.6764415,-0.172109134,0.101489368,-1.695834126,0.089917298,0.239149788
107986945,5.261895868,0.319008665,0.445193743,0.716561428,0.473644752,0.672958715
101929528,0.087880293,-0.260518227,3.225584499,-0.080766207,0.935627883,NA
137886,1619.380303,-0.118269117,0.079773046,-1.482569901,0.138188719,0.316653314
1581,2.175853741,0.096120937,0.401127239,0.23962705,0.810619393,0.901075898
105375857,0.995562022,-2.244993653,0.870630092,-2.578584952,0.00992059,0.051720525
6386,4946.265357,-0.45281563,0.112488861,-4.025426396,5.69E-05,0.001193373
8439,887.2973232,-0.075048314,0.053826762,-1.39425653,0.163240153,0.35226483
105375858,0.037450681,0.172282584,3.225584499,0.053411276,0.957404221,NA
9760,1164.837287,0.019658885,0.160353401,0.122597241,0.902426039,0.950918198
100505501,285.6402583,-0.243642437,0.131774202,-1.848938818,0.064466648,0.193030675
105375860,0,NA,NA,NA,NA,NA
105375859,0,NA,NA,NA,NA,NA
105375861,0.034430096,0.172282584,3.225584499,0.053411276,0.957404221,NA
105375863,0.528303825,-0.507385167,0.760283883,-0.667362781,0.504540433,0.696824813
767,621.9411753,-0.248661014,0.167626147,-1.483426171,0.137961218,0.316434941
105375864,12.28877531,-0.187930324,0.180041935,-1.043814176,0.296571372,0.510915947
100505532,60.02755857,-0.287078466,0.189945128,-1.511375781,0.130692736,0.305744363
5862,6933.578792,-0.00835009,0.110358139,-0.07566356,0.939686768,0.970286403
55636,710.3693018,-0.077134427,0.186542823,-0.413494475,0.67924437,0.821713686
105375938,1.537971679,0.500921158,0.585808149,0.855094213,0.392498993,0.605085744
157807,650.3787894,-0.293347422,0.109957476,-2.667826085,0.007634377,0.043099758
100130298,8.731025673,0.260399205,0.363962924,0.715455307,0.474327748,0.673551166
105375870,0.242809051,0.520784978,1.21509184,0.428597214,0.668216373,NA
444,4965.153672,-0.241648569,0.101851043,-2.37256842,0.017664891,0.078700654
100616484,0.093300041,0.469272073,2.436610692,0.192592142,0.847278399,NA
101929628,0.143390525,0.445083596,2.271227459,0.195966104,0.844636697,NA
105375871,0.018852055,0.113397685,3.225584499,0.035155701,0.971955586,NA
111082988,0.017092721,-0.089754151,3.225584499,-0.027825701,0.977801167,NA
286183,75.79600358,-0.489187182,0.199675025,-2.449916723,0.014288926,0.067635881
